"TITLE"	"SUMMARY"	"URL"	"change"
"Exxon Suffers Stinging Defeat On Shareholder Climate Resolution"	"Despite Exxon<U+393C><U+3E32>s attempt to sway shareholders from pressing the company to disclose its vulnerability to climate change, a resolution was passed"	"https://finance.yahoo.com/news/exxon-suffers-stinging-defeat-shareholder-200000211.html?.tsrc=rss"	"N"
"Occidental Petroleum a Top Socially Responsible Dividend Stock With 5.2% Yield (OXY)"	"Occidental Petroleum Corp Symbol OXY has been named a Top Socially Responsible Dividend Stock by Dividend Channel signifying a stock with above average DividendRank statistics including a strong 5 2 yield as well as being recognized by prominent asset managers as being a"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/liMZ-aWmy98/occidental-petroleum-a-top-socially-responsible-dividend-stock-with-52-yield-oxy-cm797253"	"N"
"ETFs with exposure to Exxon Mobil Corp. : May 31, 2017"	"Categories:  ETFs Yahoo FinanceClick here to see latest analysis ETFs with exposure to Exxon Mobil Corp. Here are 5 ETFs with the largest exposure to XOM-US. Comparing the performance and risk of Exxon Mobil Corp. with the ETFs that have exposure to it gives us some ETF choices that could give us similar returns with lower volatility. Ticker ... Read more <b>(Read more...)</b>"	"http://finance.yahoo.com/r/77df3581-cec8-3b5f-bbe7-a7d2a902735c/etfs-with-exposure-to-exxon-mobil-corp-may-31-2017?yptr=yahoo&.tsrc=rss"	"N"
"Just Like That, Trump Sends Energy Stocks Into a Tailspin"	"Energy stocks are under pressure ahead of Trump's announcement about the Paris Climate Agreement."	"http://finance.yahoo.com/r/390c09aa-a02c-35a3-a0ce-097bb09d5abe/energy-stocks-are-in-flux-and-it-s-mostly-because-of-trump.html?puc=yahoo&cm_ven=YAHOO&yptr=yahoo&.tsrc=rss"	"N"
"I never imagined a White House 'right of Exxon' on climate, says Larry Summers"	"Former Clinton Treasury Secretary Larry Summers tells CNBC the U.S. would benefit greatly by staying in the Paris climate accord."	"https://finance.yahoo.com/news/never-imagined-white-house-apos-125141119.html?.tsrc=rss"	"N"
"Exxon Mobil, TOTAL Show Interest in Greece Exploration Sites"	"Greece recently received expression of interest from a consortium comprising Exxon Mobil Corporation XOM TOTAL SA TOT and Hellenic Petroleum for the exploration of oil and gas at two resources located offshore the island of Crete 160 160 What s the Exploration Plan About Owing"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/0G9rC0JcIfQ/exxon-mobil-total-show-interest-in-greece-exploration-sites-cm797406"	"N"
"Exxon shareholders approve climate impact report in win for activists"	"Exxon Mobil Corp  shareholders on Wednesday approved a proposal calling for the  company to disclose the impact of compliance with global climate  change guidelines on its business, an issue central to probes by  two state attorneys general.  The increase from last year's 38  percent support for a similar report signaled that the  non-binding proposal was backed by at least some of Exxon's top  institutional shareholders.  Exxon had opposed the proposal, saying it already tests its  business for impacts from changing technology and energy demand  using a range of scenarios."	"https://finance.yahoo.com/news/exxon-shareholders-approve-climate-impact-173900248.html?.tsrc=rss"	"N"
"NY prosecutor says Exxon misled investors on climate change"	"New York's top prosecutor on  Friday increased pressure on Exxon Mobil to turn over  records of internal assessments of the risks global warming  poses to its businesses, claiming to have found evidence of  potential materially false and misleading statements by Exxon,  court filings show.  Attorney General Eric Schneiderman has been investigating  whether the U.S. oil giant misled investors by publicly stating  that it thought the risks of climate change were low while  privately admitting they were far higher."	"https://finance.yahoo.com/news/ny-prosecutor-says-exxon-misled-145538590.html?.tsrc=rss"	"N"
"Futures Strong: Check Out These 4 Energy Plays Near Buy Zones"	"Stock futures rose early Friday after markets hit record highs. President Trump said he&apos;ll exit the Paris climate pact, but these four big energy-plays-to-watch hold some surprises."	"http://finance.yahoo.com/r/820d76cf-2060-32a0-93ad-6401d7a29abe/stock-futures-up-4-energy-plays-in-or-near-buy-zones-with-2-surprises?src=A00220&yptr=yahoo&.tsrc=rss"	"N"
"Fly Charts: The U.S. Navy Created the Oil Market and Can End It"	"From tech<U+613C><U+3E30>bubble 2.0 to botched chemical mergers, here are four charts that tell you what you need to know in business today."	"http://finance.yahoo.com/r/d8e0b6ba-4458-3949-830c-48a51c9cc7af/trump-s-threat-to-the-global-oil-market-fly-charts?utm_source=yahoo&utm_medium=bd&utm_campaign=headline&cmpId=yhoo.headline&yptr=yahoo&.tsrc=rss"	"N"
"Who Will Win The Oil Wars? U.S. Shale, OPEC Or Consumers?"	"The U.S. shale oil revolution has brought consumers billions in savings. Now it stands in the way of OPEC&apos;s price-propping plan. But can either side truly win?"	"http://finance.yahoo.com/r/0b439e4c-f81f-3f0c-84b2-451dd5bbc0a1/oil-shale-threatens-opec-price-pact?src=A00220&yptr=yahoo&.tsrc=rss"	"N"
"N.Y. Says Exxon's Climate Change Proxy Costs May Be a <U+0091>Sham<U+0092>"	"New York<U+0092>s top cop told a judge that his probe into Exxon Mobil Corp.<U+00A0>uncovered significant evidence the oil giant<U+00A0>may have misled investors about<U+00A0>how it calculates the impact of climate change ..."	"https://finance.yahoo.com/news/n-y-says-exxons-climate-121003278.html?.tsrc=rss"	"N"
"Eni Launches Implementation Phase of Coral South LNG Project"	"Italian major Eni SpA E has launched the Coral South LNG project implementation phase During the ceremony held on Jun 1 all contracts relating to the drilling construction and installation were signed along with agreements with the Mozambican government for the regulatory framework"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/HWG5U9oPtvc/eni-launches-implementation-phase-of-coral-south-lng-project-cm797825"	"N"
"Why BP plc (ADR) (BP) Stock Can Reach $45"	"InvestorPlace Stock Market News Stock Advice amp Trading Tips Shares of BP plc ADR NYSE BP have risen as much as 6 from 35 09 to a recent high of 37 19 since I last recommended the stock My bull thesis is based on multiple factors including"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/iO0TjHsQzJ0/why-bp-plc-adr-bp-stock-can-reach-45-cm797649"	"N"
"52-Week Company Lows"	"According to GuruFocus list these stocks have reached their 52 week lows According to GuruFocus list these stocks have reached their 52 week lows ExxonMobil reached the 52 week low of 80 50 ExxonMobil reached the 52 week low of 80 50ExxonMobil reached the 52 week low of 80 50 The"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/7YbxisD-1Ik/52-week-company-lows-cm797792"	"N"
"Trump says U.S. to quit Paris climate pact; allies voice dismay"	"President Donald Trump on  Thursday said he will withdraw the United States from the  landmark 2015 global agreement to fight climate change, spurning  pleas from U.S. allies and corporate leaders in an action that  fulfilled a major campaign pledge.  Supporters of the accord condemned Trump's move as an  abdication of American leadership, an international disgrace and  a monumental foreign policy blunder.  We're getting out, Trump said at a ceremony in the White  House Rose Garden in which he decried the Paris accord's  draconian financial and economic burdens."	"https://finance.yahoo.com/news/trump-poised-announce-decision-global-140917195.html?.tsrc=rss"	"N"
"52-Week Company Lows"	"ExxonMobil, General Electric, Schlumberger, UPS, Simon Property and Occidental Petroleum prices decline"	"https://finance.yahoo.com/news/52-week-company-lows-161738138.html?.tsrc=rss"	"N"
"Reactions to the Paris Accord Exit; Tesla and Disney Chiefs Quit Trump Councils"	"Many have sounded off on<U+613C><U+3E30>President Trump's decision to withdraw from the Paris climate agreement.  Here's a roundup of the most interesting assessments: This blogger agrees with WSJ's Spencer Jakab in that the U.S.'s exit will have less impact than people think.  In the story published yesterday, Jakab wrote<U+613C><U+3E30>that ExxonMobil (XOM) and ConocoPhillips (COP), companies that supported the Paris accord, could get hit."	"http://finance.yahoo.com/r/a707e05d-02d6-36d0-a1dd-8bf67ab9bb89/reactions-to-the-paris-accord-exit-tesla-and-disney-chiefs-quit-trump-councils-1496411785?mod=yahoobarrons&ru=yahoo&yptr=yahoo&.tsrc=rss"	"N"
"Investors expect to meet with Exxon on climate-impact report"	"Exxon Mobil Corp (XOM.N) investors will push to meet with oil company officials this summer to hash out elements of a climate-impact analysis following a shareholder vote calling for studies of technology and climate-related risks to its business.  Exxon has said that it will reconsider its opposition to the request, not that it would begin discussions or initiate new studies.  The shareholder proposal, filed by 54 groups including financial, religious and corporate governance activists, won the support on Wednesday of 62 percent of Exxon holders."	"https://finance.yahoo.com/news/investors-expect-meet-exxon-climate-203343458.html?.tsrc=rss"	"N"
"[$$] Paris accord: don't mess with Texas"	"If any state reflects the transition under way in America it is Texas. Traditionally associated with hydrocarbons, it leads the nation in wind power. A fifth of its electricity comes from turbines, and ..."	"http://finance.yahoo.com/r/06856173-8129-3626-8beb-69bd96c9fb05/e742ae1a-477d-11e7-8519-9f94ee97d996,s01=1.html?ftcamp=traffic/partner/feed_headline/us_yahoo/auddev&yptr=yahoo&.tsrc=rss"	"N"
"The Technician's Playbook: Exxon Mobil Revisits Long-Term Support Level"	"Disappointment with the pace of the global oil market recovery once again has Exxon Mobil Corporation (NYSE: XOM ) shares trading near the critical $80 support level. A breakdown below $80 support could ..."	"https://finance.yahoo.com/news/technicians-playbook-exxon-mobil-revisits-203202461.html?.tsrc=rss"	"N"
"Trump Ditches Paris Pact, Calls The World&apos;s Bluff"	"A number of countries have raised the possibility of imposing a carbon tax on imports from the U.S., but Trump is clearly betting they won&apos;t risk a trade war."	"http://finance.yahoo.com/r/dc5694ae-ac9f-3568-a1d8-9f0317e0db2b/trump-ditches-paris-pact-calls-the-worlds-bluff?src=A00220&yptr=yahoo&.tsrc=rss"	"N"
"Exxon shareholders approve climate impact report in win for activists"	"Exxon Mobil Corp's (XOM.N) chief executive said on Wednesday the company would reconsider how it communicates the risks its faces from climate change after shareholders approved a measure calling for increased transparency.  The non-binding proposal passed with 62 percent of ballots cast in a rare defeat for Exxon's management, which had recommended a vote against the measure.  The results likely reflected a shift in how big shareholders voted on the measure, as the same proposal last year received only 38.1 percent of shares voted."	"https://finance.yahoo.com/news/exxon-shareholders-approve-climate-impact-172323000.html?.tsrc=rss"	"N"
"Trump And Exxon Confront Realities"	"Money and technology flows have more power than politicians and outmoded models."	"http://finance.yahoo.com/r/720451a2-bcf9-3e11-a849-a8f041e585dc/trump-paris-accord-and-exxon-confronting-realities?utm_source=yahoo&utm_medium=bd&utm_campaign=headline&cmpId=yhoo.headline&yptr=yahoo&.tsrc=rss"	"N"
"[$$] Why Paris Matters Less Than it Seems"	"President Trump<U+0092>s decision to pull out of the Paris climate agreement will have less impact than expected and will hurt some companies that might have been expected to benefit."	"http://finance.yahoo.com/r/7b540c7e-61a4-3157-9646-f9ac8030f4de/why-paris-matters-less-than-it-seems-1496348964?mod=yahoo_hs&yptr=yahoo&.tsrc=rss"	"N"
"U.S. to Pull Out of Paris Climate Agreement -- Here's How the Stock Market Is Reacting"	"The United States will withdraw from the Paris climate agreement, President Trump confirmed on Thursday afternoon."	"http://finance.yahoo.com/r/a082e97b-d7bb-30c6-96e5-2aef75091e56/u-s-to-pull-out-of-paris-climate-agreement.html?puc=yahoo&cm_ven=YAHOO&yptr=yahoo&.tsrc=rss"	"N"
"[$$] Why Paris Matters Less Than It Seems"	"President Trump<U+0092>s decision to pull out of the Paris climate agreement will have less impact than expected and will hurt some companies that might have been expected to benefit."	"http://finance.yahoo.com/r/7b540c7e-61a4-3157-9646-f9ac8030f4de/why-paris-matters-less-than-it-seems-1496348964?ru=yahoo?mod=yahoo_itp&yptr=yahoo&.tsrc=rss"	"N"
"Seaward Management Limited Partnership Buys Walt Disney Co, Boston Scientific Corp, iShares ..."	"Seaward Management Limited Partnership New Purchases BSX ENB XLRE SDY ABM VSS VGT MDT ICF GD Added Positions DIS IJR CVS AMGN ACWX IVV VEU IVZ EMR AXP Reduced Positions FOXA NEE AVGO AAPL ORCL GILD FDX XOM GS BRK A"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/RJdxeMde2jU/seaward-management-limited-partnership-buys-walt-disney-co-boston-scientific-corp-ishares-cm797530"	"N"
"NY Says Exxon&apos;s Climate Change Proxy Costs May Be A &apos;Sham&apos;"	"New York's top cop told a judge that an investigation into ExxonMobil's public statements about climate change uncovered &quot;significant evidence&quot; the oil giant may have misled investors."	"http://finance.yahoo.com/r/19e60da6-321f-35d4-b547-53f162ea751c/NY_Says_Exxons_Climate_Change_Proxy_Costs_May_Be_A_Sham?rss=true&yptr=yahoo&.tsrc=rss"	"N"
"World pledges to save 'Mother Earth' despite Trump's snub to climate pact"	"China and Europe pledged on Friday to unite to save what German Chancellor Angela Merkel called our Mother Earth, standing firmly against President Donald Trump's decision to take the United ..."	"https://finance.yahoo.com/news/world-pledges-save-mother-earth-152838107.html?.tsrc=rss"	"N"
