"data.title"	"data.publication_date"	"data.summary"	"data.url"	"data.ticker"	"data.figi_ticker"	"data.figi"	"result_count"	"page_size"	"current_page"	"total_pages"	"api_call_credits"
"New Data Show Durability of Response for Merck’s KEYTRUDA® (pembrolizumab) in Advanced Microsatellite Instability-High (MSI-H) or Mismatch Repair Deficient (dMMR) Solid Tumors, Regardless of Tumor Type"	"2017-06-03T12:30:00.000+00:00"	"Merck , known as MSD outside the United States and Canada, today announced the first presentation of findings from KEYNOTE-164 and KEYNOTE-158, two phase 2 studies evaluating KEYTRUDA® , the company’s anti-PD-1 therapy, in patients with advanced microsatellite instability-high or mismatch repair deficient solid tumors."	"https://finance.yahoo.com/news/data-show-durability-response-merck-123000354.html?.tsrc=rss"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"20"	"42"	"1"
"Longer Term Follow-Up Data with Merck’s KEYTRUDA® (pembrolizumab) in Combination with Pemetrexed and Carboplatin in First-Line Nonsquamous Metastatic Non-Small Cell Lung Cancer (NSCLC) to Be Presented at 2017 ASCO Annual Meeting"	"2017-06-03T12:00:00.000+00:00"	"Merck , known as MSD outside the United States and Canada, today announced updated results from KEYNOTE-021, Cohort G1, which studied KEYTRUDA® , the company’s anti-PD-1 therapy, in combination with pemetrexed and carboplatin in the first-line treatment of patients with advanced nonsquamous non-small cell lung cancer , irrespective of PD-L1 expression."	"https://finance.yahoo.com/news/longer-term-data-merck-keytruda-120000265.html?.tsrc=rss"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"20"	"42"	"1"
"Loxo's targeted drug helps variety of advanced cancers in small study"	"2017-06-03T11:30:00.000+00:00"	"Three quarters of patients with a wide  variety of advanced cancers responded to a Loxo Oncology Inc  therapy that targets a specific genetic defect,  according to data from a small study presented on Saturday at  the year's most important oncology meeting.  The drug, larotrectinib, directly targets an acquired rather  than inherited genetic defect called TRK fusions.  In such  patients, TRK genes abnormally attach to other genes, triggering  accelerated cancer cell growth."	"https://finance.yahoo.com/news/loxos-targeted-drug-helps-variety-113000788.html?.tsrc=rss"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"20"	"42"	"1"
"Dow 30 Stock Roundup: GE Inks Deals Worth $5.58B in Vietnam, Merck Buys Rights to Alzheimer Antibody"	"2017-06-02T22:31:43.000+00:00"	"The Dow suffered across the holiday shortened week buoyed only by encouraging private sector hiring After remaining closed on Monday for a holiday the index slipped on Tuesday dragged down by energy shares Financials weighed on the blue chip index on Wednesday Ultimately strong ADP"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/kmSV1zIP388/dow-30-stock-roundup-ge-inks-deals-worth-558b-in-vietnam-merck-buys-rights-to-alzheimer-antibody-cm798273"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"20"	"42"	"1"
"Dow 30 Stock Roundup: GE Inks Deals Worth $5.58B in Vietnam, Merck Buys Rights to Alzheimer Antibody"	"2017-06-02T20:18:08.000+00:00"	"The Dow suffered across the holiday shortened week, buoyed only by encouraging private sector hiring."	"https://finance.yahoo.com/news/dow-30-stock-roundup-ge-201808527.html?.tsrc=rss"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"20"	"42"	"1"
"Bristol Drug Shows Promise In Treatment Of Cervical Cancer"	"2017-06-02T20:10:09.000+00:00"	"Bristol-Myers Squibb&apos;s immuno-oncology drug Opdivo showed promise in a trial of 19 patients with advanced cervical cancer."	"http://finance.yahoo.com/r/06cf9cc3-bd7c-385a-ad53-a135cffd9f26/how-one-drugmaker-is-dominating-cervical-cancer-this-week?src=A00220&yptr=yahoo&.tsrc=rss"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"20"	"42"	"1"
"Stocks to watch during ASCO"	"2017-06-02T16:49:00.000+00:00"	"CNBC's Meg Tirrell reports on what stocks to watch during ASCO, the biggest cancer research conference in Chicago. The “Fast Money Halftime Report” traders weigh in."	"https://finance.yahoo.com/video/stocks-watch-during-asco-164900354.html?.tsrc=rss"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"20"	"42"	"1"
"Aduro's Drug Gets Clearance by the FDA for Solid Tumors"	"2017-06-02T16:34:25.000+00:00"	"Aduro Biotech Inc ADRO announced that the FDA has cleared the Investigational New Drug application IND for its pipeline candidate ADU S100 MIW815 This candidate will be evaluated in combination with Novartis NVS investigational anti PD 1 checkpoint inhibitor PDR001 for the treatment"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/sRWXaNPefDs/aduros-drug-gets-clearance-by-the-fda-for-solid-tumors-cm798009"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"20"	"42"	"1"
"Aduro&apos;s Drug Gets Clearance by the FDA for Solid Tumors"	"2017-06-02T14:49:02.000+00:00"	"Aduro Biotech, Inc. (ADRO) announced that the FDA has cleared the Investigational New Drug application (IND) for its pipeline candidate ADU-S100 (MIW815)."	"https://finance.yahoo.com/news/aduro-apos-drug-gets-clearance-144902233.html?.tsrc=rss"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"20"	"42"	"1"
"Pharma Stock Roundup: Positive Data from Lilly & Teva, BMY&apos;s Deals & More"	"2017-06-02T12:12:12.000+00:00"	"Lilly (LLY) posted positive data on Cyramza while Teva&apos;s migraine drug delivered positive results in a late-stage study."	"https://finance.yahoo.com/news/pharma-stock-roundup-positive-data-121212412.html?.tsrc=rss"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"20"	"42"	"1"
"Merck reports positive results for late-stage trial comparing its Keytruda against Bristol-Myers' Yervoy"	"2017-06-02T11:49:19.000+00:00"	"Merck & Co. Inc. said premarket Friday that a late-stage clinical trial comparing its cancer drug Keytruda to Bristol-Myers Squibb's  cancer drug Yervoy found patients on Keytruda had better results. ..."	"http://finance.yahoo.com/r/fa8498ff-4fd4-30cf-962d-945e3008dcd2/Story.aspx?guid=EAE602AA-1A4E-49D4-AFDD-7225B2D4DD37&siteid=yhoof2&yptr=yahoo&.tsrc=rss"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"20"	"42"	"1"
"With Nearly Three Years of Follow-Up, KEYTRUDA® (pembrolizumab) Data Demonstrated Improved Survival Benefit Compared to Ipilimumab in Advanced Melanoma"	"2017-06-02T11:30:00.000+00:00"	"Merck , known as MSD outside the United States and Canada, today announced updated longer-term overall survival data from KEYNOTE-006, the phase 3 study evaluating KEYTRUDA® , the company’s anti-PD-1 therapy, in patients with unresectable or metastatic melanoma."	"https://finance.yahoo.com/news/nearly-three-years-keytruda-pembrolizumab-113000638.html?.tsrc=rss"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"20"	"42"	"1"
"Cancer drug prices could double or triple thanks to this popular but unproven drug trend"	"2017-06-02T10:56:45.000+00:00"	"There are nearly 800 immuno-oncology combination trials today, up from around 200 in 2015."	"https://finance.yahoo.com/news/cancer-drug-prices-could-double-105645725.html?.tsrc=rss"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"20"	"42"	"1"
"Cancer drug prices could double or triple thanks to this popular but unproven drug trend"	"2017-06-02T10:56:45.000+00:00"	"There are nearly 800 immuno-oncology combination trials today, up from around 200 in 2015."	"http://finance.yahoo.com/r/b2261002-4768-3d36-a970-820d72301dbc/Story.aspx?guid=15FFEA12-4623-11E7-980C-8D853B065349&siteid=yhoof2&yptr=yahoo&.tsrc=rss"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"20"	"42"	"1"
"Merck To Present At Bernstein's Strategic Conference; Webcast At 10:00 AM ET"	"2017-06-02T09:01:00.000+00:00"	"Merck To Present At Bernstein's Strategic Conference; Webcast At 10:00 AM ET"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Hx3lElAfblU/merck-to-present-at-bernsteins-strategic-conference-webcast-at-1000-am-et-20170602-00448"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"20"	"42"	"1"
"Merck Announces Updated Longer-term Overall Survival Data From KEYNOTE-006"	"2017-06-02T07:40:00.000+00:00"	"Merck Announces Updated Longer-term Overall Survival Data From KEYNOTE-006"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/A8stDkZN6ko/merck-announces-updated-longerterm-overall-survival-data-from-keynote006-20170602-00258"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"20"	"42"	"1"
"Merck to Present at the Bernstein’s 33rd Annual Strategic Decisions Conference"	"2017-06-01T12:00:00.000+00:00"	"Merck , known as MSD outside the United States and Canada, announced today that Kenneth C. Frazier, chairman and chief executive officer, is scheduled to present at the Bernstein’s 33rd Annual Strategic Decisions Conference in New York on June 2, 2017 at 10:00 a.m."	"https://finance.yahoo.com/news/merck-present-bernstein-33rd-annual-120000133.html?.tsrc=rss"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"20"	"42"	"1"
"Gilead Single Tablet Regiment for HIV Good in Phase III"	"2017-05-31T23:31:31.000+00:00"	"Gilead Sciences Inc GILD announced positive results on four phase III studies evaluating bictegravir in combination with FTC TAF as a single tablet regimen for HIV infection The four phase III studies evaluating a fixed dose combination of bictegravir 50mg BIC an experimental"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/xoAPx9RqbG0/gilead-single-tablet-regiment-for-hiv-good-in-phase-iii-cm797146"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"20"	"42"	"1"
"3 Top Dividend Stocks in Diabetes Treatment"	"2017-05-31T22:34:03.000+00:00"	"More than 420 million people across the world have diabetes At least 29 million of those individuals are Americans including an estimated 8 million undiagnosed cases And prevalence of diabetes is increasing Because of the enormous market size many pharmaceutical companies"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/VQ4PIEjCXOk/3-top-dividend-stocks-in-diabetes-treatment-cm797114"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"20"	"42"	"1"
"Big Pharma Diabetes Drugs Not So Sweet. What&apos;s in Store?"	"2017-05-31T20:05:08.000+00:00"	"Aales of diabetes drugs from most large pharma companies slipped in the first quarter."	"https://finance.yahoo.com/news/big-pharma-diabetes-drugs-not-200508873.html?.tsrc=rss"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"20"	"42"	"1"
"Merck's HIV Drug Isentress Gets FDA Approval for Higher Dose"	"2017-05-31T17:33:06.000+00:00"	"Merck amp Co Inc MRK recently announced that the FDA has approved Isentress HD a new 1 200 mg once daily dose of its marketed drug Isentress raltegravir in combination with other anti retroviral therapies The drug is meant for the treatment of adults and pediatric patients with HIV"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/iT1ScZyavVA/mercks-hiv-drug-isentress-gets-fda-approval-for-higher-dose-cm796949"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"20"	"42"	"1"
"Merck&apos;s HIV Drug Isentress Gets FDA Approval for Higher Dose"	"2017-05-31T15:46:03.000+00:00"	"Merck & Co., Inc. (MRK) recently announced that the FDA has approved Isentress HD, a new 1,200 mg once daily dose of its marketed drug Isentress (raltegravir), in combination with other anti-retroviral therapies."	"https://finance.yahoo.com/news/merck-apos-hiv-drug-isentress-154603532.html?.tsrc=rss"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"20"	"42"	"1"
"ALBO Spikes, GLYC Abuzz, FDA Approves 1st Generic Strattera For ADHD"	"2017-05-31T02:14:00.000+00:00"	"ALBO Spikes, GLYC Abuzz, FDA Approves 1st Generic Strattera For ADHD"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/1kC8AtzGbnA/albo-spikes-glyc-abuzz-fda-approves-1st-generic-strattera-for-adhd-20170531-00065"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"20"	"42"	"1"
"Britain backs first-line use of Merck's Keytruda under cancer fund"	"2017-05-30T23:01:00.000+00:00"	"Britain's cost-effectiveness  agency NICE has decided that Merck & Co's immunotherapy  drug Keytruda can be used in previously untreated lung cancer  patients under special funding arrangements.  The decision follows data presented at a medical meeting  last year showing that Keytruda could help lung cancer patients  whose tumours have a high level of a protein called PD-L1, which  makes them more receptive to immunotherapy."	"https://finance.yahoo.com/news/britain-backs-first-line-mercks-230100804.html?.tsrc=rss"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"20"	"42"	"1"
"Analysts’ Recommendations for Merck in May 2017"	"2017-05-30T17:44:25.000+00:00"	"In 1Q17, Merck (MRK) reported solid revenue performance across multiple areas such as oncology, animal health, and vaccines."	"http://finance.yahoo.com/r/0cd30690-feeb-33ef-9f13-2c90e10ffb72/analysts-recommendations-merck-may-2017?utm_source=yahoo&utm_medium=feed&yptr=yahoo&.tsrc=rss"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"20"	"42"	"1"
"DGRO, MRK, PEP, MCD: Large Inflows Detected at ETF"	"2017-05-30T17:32:20.000+00:00"	"Looking today at week over week shares outstanding changes among the universe of ETFs covered at ETF Channel one standout is the iShares Core Dividend Growth ETF Symbol DGRO where we have detected an approximate 51 3 million dollar inflow that s a 3 1 increase week over week"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/mZ5x0pvOAPc/dgro-mrk-pep-mcd-large-inflows-detected-at-etf-cm796321"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"20"	"42"	"1"
"Tracking The Busy June PDUFA Calendar"	"2017-05-30T12:58:59.000+00:00"	"The hot biotech space is set to witness a month of brimming activity in June, as several prospective treatment candidates are up on the altar to receive the blessings of the FDA. Two new molecular entities ..."	"https://finance.yahoo.com/news/tracking-busy-june-pdufa-calendar-125859604.html?.tsrc=rss"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"20"	"42"	"1"
"Merck Highlights Ongoing Commitment to Fighting Infectious Diseases With More than 20 Data Presentations at ASM Microbe 2017"	"2017-05-30T12:00:00.000+00:00"	"Merck , known as MSD outside the United States and Canada, today announced that researchers are scheduled to provide more than 20 scientific data presentations on the company’s established and investigational infectious disease medicines at the American Society for Microbiology’s ASM Microbe 2017 meeting in New Orleans, June 1-5."	"https://finance.yahoo.com/news/merck-highlights-ongoing-commitment-fighting-120000951.html?.tsrc=rss"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"20"	"42"	"1"
"Merck Receives FDA Approval of ISENTRESS® HD (raltegravir), a New Once-Daily Option, in Combination with Other Antiretroviral Agents, for the Treatment of HIV-1 Infection in Appropriate Patients"	"2017-05-30T11:00:00.000+00:00"	"Merck , known as MSD outside the United States and Canada, today announced that the U.S. Food and Drug Administration has approved ISENTRESS® HD, a new 1200 mg once-daily dose of the company’s integrase inhibitor, ISENTRESS® , to be administered orally as two 600 mg film-coated tablets with or without food, in combination with other antiretroviral agents, for the treatment of HIV-1 infection in adults, ..."	"https://finance.yahoo.com/news/merck-receives-fda-approval-isentress-110000379.html?.tsrc=rss"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"20"	"42"	"1"
"Merck: FDA OKs ISENTRESS HD In Combination With Antiretroviral Agents For HIV-1"	"2017-05-30T07:24:00.000+00:00"	"Merck: FDA OKs ISENTRESS HD In Combination With Antiretroviral Agents For HIV-1"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/E3xfGUZdzl4/merck-fda-oks-isentress-hd-in-combination-with-antiretroviral-agents-for-hiv1-20170530-00306"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"20"	"42"	"1"
"Top Presentations to Look for at ASCO"	"2017-05-27T12:40:04.000+00:00"	"The 2017 annual meeting of the American Society of Clinical Oncology (ASCO) runs from June 2 to June 6. The following companies have signaled that they will be presenting data, or data will be presented ..."	"https://finance.yahoo.com/news/top-presentations-look-asco-124004427.html?.tsrc=rss"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"20"	"42"	"1"
"Top Analyst Reports for Visa, GE, GlaxoSmithKline & Others"	"2017-05-26T19:34:18.000+00:00"	"Friday May 26 2017 Today s Research Daily features new research reports on 16 major stocks including Visa V General Electric Company GE and GlaxoSmithKline plc GSK You can see all of today s research reports here gt gt gt Visa shares have outperformed the"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Ll-r-eIDK1M/top-analyst-reports-for-visa-ge-glaxosmithkline-others-cm795555"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"20"	"42"	"1"
"Top Analyst Reports for Visa, GE, GlaxoSmithKline & Others"	"2017-05-26T16:44:04.000+00:00"	"Top Analyst Reports for Visa, GE, GlaxoSmithKline & Others"	"https://finance.yahoo.com/news/top-analyst-reports-visa-ge-164404872.html?.tsrc=rss"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"20"	"42"	"1"
"UnitedHealth's (UNH) Business Unit Collaborates with Merck"	"2017-05-26T16:34:14.000+00:00"	"UnitedHealth Group Inc s UNH information and technology enabled health services business Optum recently announced its collaboration with Merck amp Co Inc MRK The companies have primarily joined forces to develop and simulate the performance of contractual reimbursement models in"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/097vu2vkTI8/unitedhealths-unh-business-unit-collaborates-with-merck-cm795355"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"20"	"42"	"1"
"GlaxoSmithKline's New CEO Is Off to a Good Start"	"2017-05-26T16:33:39.000+00:00"	"Sir Andrew Witty s last quarter as CEO of GlaxoSmithKline plc NYSE GSK produced positive results and incoming leader Emma Walmsley gave some clues as to how things will be changing or not Q1 2017 marked the eighth reporting period since the closure of a 20 billion asset"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/4cnUpEigjhg/glaxosmithklines-new-ceo-is-off-to-a-good-start-cm795322"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"20"	"42"	"1"
"<U+200B>Cambridge biotech Enumeral faces uncertain future as cash dries up"	"2017-05-26T16:10:09.000+00:00"	"Cambridge cancer drug developer Enumeral could be forced to downsize, file for bankruptcy or sell its assets unless it quickly raises additional capital, the company said this week.  Amid the cash crunch, Enumeral said it is “exploring a range of potential transactions.” According to the company, that could include a public or private offering, debt financing, collaborations and licensing deals, or a potential merger or asset sale.  A representative for Enumeral did not immediately respond to an interview request on Friday."	"http://finance.yahoo.com/r/c30e8abb-4316-3850-bcd5-f2f3ed17212d/cambridge-biotech-enumeral-faces-uncertain-future.html?ana=yahoo&yptr=yahoo&.tsrc=rss"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"20"	"42"	"1"
"The Zacks Analyst Blog Highlights: Merck, 3M, United Technologies, Ford Motor and Humana"	"2017-05-26T15:37:05.000+00:00"	"For Immediate Release Chicago IL May 26 2017 Zacks com announces the list of stocks featured in the Analyst Blog Every day the Zacks Equity Research analysts discuss the latest news and events impacting stocks and the financial markets Stocks recently featured in the blog include"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/xb1TRYa9lyQ/the-zacks-analyst-blog-highlights-merck-3m-united-technologies-ford-motor-and-humana-cm795275"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"20"	"42"	"1"
